"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042254","ribosome biogenesis","118/2365","317/18805",0.372239747634069,2.95981752822777,13.3471975873145,1.39581380751188e-29,6.89652193063962e-26,5.95416917193224e-26,"DKC1/DCAF13/PRKDC/RAN/EXOSC2/NAT10/UTP14A/UTP25/DDX31/WDR12/LYAR/HEATR1/MTERF3/NOP58/UTP20/NOM1/WDR75/DDX10/GAR1/RPP40/NOB1/BUD23/NOP56/RPF2/WDR43/RPL7L1/NPM1/RRP1B/NOP14/BRIX1/DDX18/NPM3/NOL8/TMA16/RPUSD4/WDR3/EXOSC3/EBNA1BP2/SUV39H1/DDX27/EIF1AX/GTPBP4/EXOSC7/PA2G4/RRP1/FBL/PNO1/EXOSC5/PDCD11/BOP1/BYSL/MDN1/NLE1/EXOSC8/RRP15/RRS1/TSR1/UTP18/PAK1IP1/WDR74/AIRIM/NOL6/RRP9/METTL5/TFB2M/RPS7/NOLC1/RIOK1/UTP23/RPS21/LTV1/MPHOSPH10/NHP2/URB2/URB1/EIF5B/MRTO4/NOP16/GTF3A/RPL7/RIOX2/REXO5/RBIS/LAS1L/UTP15/CDKN2A/RPS6/ZNHIT6/NOC2L/WDR36/C1QBP/MRPS2/SURF6/ERCC2/UTP4/GEMIN4/RPL7A/RPL14/DDX21/AFG2A/XRN2/DDX51/PELP1/RPS19/RPS4X/RPLP0/MAK16/RPLP0P6/WDR18/RPL35/DIMT1/TRMT61B/SRFBP1/DDX28/NOC4L/PPAN/RCL1/MPV17L",118
"GO:0006260","DNA replication","109/2365","280/18805",0.389285714285714,3.09535638779825,13.398235124373,2.34416109131191e-29,6.89652193063962e-26,5.95416917193224e-26,"MCM4/RFC3/CHEK1/ORC6/CHAF1B/TOP1MT/TIMELESS/BRCA1/DSCC1/MCM3/GINS1/RFC4/TICRR/MMS22L/WDHD1/CDK1/E2F7/RFC5/POLA1/RUVBL1/TRAIP/POLE3/DTL/SET/FEN1/MCM10/EXO1/EME1/DNAJC2/CDC45/MCM7/PCNA/CCNA2/CDC25A/ATR/SSRP1/POLD2/ACTL6A/FBXO5/MCM6/SUPT16H/JADE3/DBF4/BRCA2/MCM2/CDT1/TWNK/CDC6/CHTF18/RBBP7/CDC7/TIPIN/POLE2/POLB/RMI2/LIG1/ATAD5/MCM8/PCLAF/DACH1/DTD1/MRE11/BLM/FAM111B/GTPBP4/RECQL4/ORC1/S100A11/PRIM1/POLQ/RRM1/RFC2/RAD51/NOC3L/E2F8/DNA2/DONSON/TK1/PRIM2/ORC5/CDK2/OBI1/DBF4B/POLA2/MCIDAS/FANCM/CCNE1/GINS3/BARD1/NBN/DDX11/RUVBL2/MCM5/TONSL/WDR18/TP53/POLD1/HELB/NAP1L1/SSBP1/NYNRIN/ESCO2/EREG/CENPS/UCN/RNASEH2A/ZNF365/HCRT/OOEP",109
"GO:0022613","ribonucleoprotein complex biogenesis","155/2365","494/18805",0.313765182186235,2.49486437674932,12.7702389294805,8.28011080945841e-29,1.62400573342844e-25,1.40209876373496e-25,"DKC1/DCAF13/PRKDC/RAN/EXOSC2/NAT10/UTP14A/RUVBL1/UTP25/DDX31/WDR12/SNRPF/LYAR/HEATR1/SF3B3/MTERF3/NOP58/UTP20/NOM1/WDR75/DDX10/GAR1/RPP40/ATR/NOB1/BUD23/NOP56/RPF2/WDR43/SNRPC/EIF2S3/RPL7L1/WDR77/CLNS1A/NPM1/RRP1B/NOP14/BRIX1/AGO2/NUFIP1/DDX18/NPM3/NOL8/TMA16/RPUSD4/EIF2S2/PRPF19/WDR3/EIF3B/EXOSC3/EBNA1BP2/SUV39H1/DDX27/TGS1/EIF1AX/HSP90AB1/GTPBP4/EXOSC7/PA2G4/RRP1/FBL/PNO1/EXOSC5/NOPCHAP1/EIF3J/PDCD11/BOP1/PRMT5/BYSL/SNRPD1/MDN1/NLE1/SNRPE/EXOSC8/HSP90AA1/RRP15/RRS1/SRPK1/TSR1/UTP18/PAK1IP1/WDR74/EIF3H/AIRIM/NOL6/RRP9/METTL5/TFB2M/SNRPG/RPS7/EIF3M/NOLC1/RIOK1/DDX20/UTP23/EIF3E/RPS21/LTV1/MPHOSPH10/NHP2/URB2/GEMIN5/URB1/EIF5B/SNRPD2/MRTO4/NOP16/GTF3A/RPL7/RIOX2/REXO5/GEMIN2/RBIS/LAS1L/UTP15/CDKN2A/RPS6/ZNHIT6/NOC2L/WDR36/SNRPB/C1QBP/MRPS2/SURF6/ERCC2/UTP4/GEMIN4/RPL7A/RPL14/DDX21/AFG2A/XRN2/GEMIN6/DDX51/PELP1/RPS19/RUVBL2/RPS4X/RPLP0/MAK16/RPLP0P6/WDR18/RPL35/DIMT1/TRMT61B/SRFBP1/DDX28/NOC4L/PPAN/CELF5/RCL1/RNVU1-8/RNVU1-1/MPV17L/RNU5F-1",155
"GO:0006261","DNA-templated DNA replication","76/2365","162/18805",0.469135802469136,3.73027431942161,13.2371862302823,5.32443393167306e-27,7.83224231349107e-24,6.76203109322479e-24,"MCM4/RFC3/ORC6/TIMELESS/BRCA1/MCM3/GINS1/RFC4/TICRR/MMS22L/WDHD1/E2F7/RFC5/POLA1/TRAIP/POLE3/FEN1/MCM10/EXO1/EME1/CDC45/MCM7/PCNA/ATR/POLD2/FBXO5/MCM6/DBF4/BRCA2/MCM2/CDT1/TWNK/CDC6/CDC7/TIPIN/POLE2/POLB/LIG1/ATAD5/MCM8/DACH1/MRE11/BLM/ORC1/PRIM1/POLQ/RRM1/RFC2/RAD51/NOC3L/E2F8/DNA2/DONSON/TK1/PRIM2/ORC5/CDK2/DBF4B/POLA2/MCIDAS/FANCM/CCNE1/GINS3/BARD1/NBN/DDX11/MCM5/TONSL/WDR18/POLD1/HELB/SSBP1/NYNRIN/CENPS/ZNF365/OOEP",76
"GO:0016072","rRNA metabolic process","101/2365","265/18805",0.381132075471698,3.03052375443775,12.6260043257375,1.99622396485488e-26,2.34915636184122e-23,2.02816354829256e-23,"DKC1/POLR1B/DCAF13/PRKDC/EXOSC2/NAT10/UTP14A/UTP25/WDR12/LYAR/HEATR1/NOP58/UTP20/WDR75/DDX10/POLR1G/GAR1/RPP40/NOB1/NIFK/BUD23/NOP56/RPF2/NCL/WDR43/RPL7L1/RRP1B/NOP14/BRIX1/DDX18/NPM3/NOL8/RPUSD4/WDR3/EXOSC3/EBNA1BP2/SUV39H1/DDX27/GTPBP4/EXOSC7/POLR1F/PA2G4/RRP1/FBL/EXOSC5/PDCD11/BOP1/BYSL/EXOSC8/RRP15/RRS1/TSR1/UTP18/PAK1IP1/WDR74/TCOF1/NOL6/RRP9/METTL5/TFB2M/RPS7/NOLC1/RIOK1/UTP23/RPS21/MPHOSPH10/NHP2/URB1/MRTO4/GTF3A/RPL7/REXO5/LAS1L/UTP15/CDKN2A/RPS6/ZNHIT6/WDR36/ERCC2/UTP4/GEMIN4/RPL7A/RPL14/DDX11/DDX21/XRN2/DDX51/PELP1/RPS19/MAK16/WDR18/TP53/RPL35/DIMT1/TRMT61B/SRFBP1/NOC4L/PPAN/POLR1E/MYC/RCL1",101
"GO:0006364","rRNA processing","90/2365","222/18805",0.405405405405405,3.2235300839952,12.6401250570588,5.97882750476231e-26,5.86323683967024e-23,5.06207395403209e-23,"DKC1/DCAF13/PRKDC/EXOSC2/NAT10/UTP14A/UTP25/WDR12/LYAR/HEATR1/NOP58/UTP20/WDR75/DDX10/GAR1/RPP40/NOB1/BUD23/NOP56/RPF2/WDR43/RPL7L1/RRP1B/NOP14/BRIX1/DDX18/NPM3/NOL8/RPUSD4/WDR3/EXOSC3/EBNA1BP2/SUV39H1/DDX27/GTPBP4/EXOSC7/PA2G4/RRP1/FBL/EXOSC5/PDCD11/BOP1/BYSL/EXOSC8/RRP15/RRS1/TSR1/UTP18/PAK1IP1/WDR74/NOL6/RRP9/METTL5/TFB2M/RPS7/NOLC1/RIOK1/UTP23/RPS21/MPHOSPH10/NHP2/URB1/MRTO4/RPL7/REXO5/LAS1L/UTP15/CDKN2A/RPS6/ZNHIT6/WDR36/ERCC2/UTP4/GEMIN4/RPL7A/RPL14/DDX21/XRN2/DDX51/PELP1/RPS19/MAK16/WDR18/RPL35/DIMT1/TRMT61B/SRFBP1/NOC4L/PPAN/RCL1",90
"GO:0007059","chromosome segregation","135/2365","431/18805",0.31322505800464,2.49056964726311,11.8735022702958,3.97131388940713e-25,3.3381729893245e-22,2.88203922259831e-22,"TRIP13/SMARCC1/TPX2/ECT2/NEK2/RACGAP1/CENPI/SKA3/CDCA5/BRCA1/DCAF13/UBE2C/NCAPG2/MAD2L1/RAN/KIF2C/KIF4A/NCAPD3/CDK1/KNSTRN/KIF23/KIF14/GPSM2/CENPH/PSRC1/BIRC5/NUF2/HJURP/HAUS6/NUP43/CCNB1/DLGAP5/MZT1/MIS18A/TOP2A/CCNB1IP1/TTK/BUB1/NCAPH/MYBL2/DSN1/RCC1/SPDL1/ACTL6A/ASPM/ANAPC1/FBXO5/CHEK2/KNTC1/CDC20/KIF15/NCAPG/CENPW/FANCD2/PLK1/PCID2/NUP37/CENPN/KIF18A/CDT1/CCNB2/CDC6/KIF18B/UHRF1/KIF11/FIRRM/SGO1/SMC2/BUB1B/BRIP1/ANAPC7/RCC2/AURKA/RMI2/DIAPH3/CENPF/CENPU/SASS6/NDC1/MRE11/AURKB/PTTG1/SGO2/NCAPD2/ZWINT/ZWILCH/CENPE/ITGB3BP/MKI67/CENPK/NDC80/RRS1/SPC24/SRPK1/HAUS5/TACC3/CDCA8/PRC1/CENPP/RPS3/NTMT1/FAM83D/INCENP/SMC4/SEH1L/CCNE1/BOD1/CDCA2/OIP5/SPAG5/ERCC2/KNL1/CENPQ/SKA2/CENPM/NEK6/STIL/MAPK15/KIF4B/MAP3K20/ESCO2/HECW2/BCL7A/SYCE2/ESPL1/CENPS/DPF1/SPC25/MND1/KASH5/LOC100533997/ANKRD31/HSPA1A/TUBB/KIFC1",135
"GO:0000280","nuclear division","132/2365","448/18805",0.294642857142857,2.34281561461794,10.9104916918865,6.75956364270925e-22,4.97165905921265e-19,4.29232291312037e-19,"TRIP13/ANLN/CKS2/TPX2/CHEK1/NEK2/RACGAP1/CENPI/SKA3/CDCA5/DCAF13/UBE2C/NCAPG2/MAD2L1/RAN/KIF2C/KIF4A/NCAPD3/MTBP/CDK1/KNSTRN/KIF23/KIF14/FIGNL1/RAD54L/PSRC1/BIRC5/NUF2/RAD51AP1/CCNB1/DLGAP5/MZT1/TOP2A/CCNB1IP1/TTK/BUB1/EME1/NCAPH/MYBL2/RCC1/RANBP1/SPDL1/ASPM/KIF20B/FBXO5/CDC25C/CHEK2/KNTC1/CDC20/KIF15/NCAPG/FANCD2/BRCA2/PLK1/PCID2/RAD54B/KIF18A/CDT1/CCNB2/PKMYT1/KIF18B/UHRF1/KIF11/FANCA/SGO1/SMC2/BUB1B/BRIP1/ANAPC7/AURKA/CDC25B/CENPF/NDC1/MRE11/AURKB/PTTG1/NCAPD2/UBE2S/ZWINT/ZWILCH/CENPE/PRMT5/MKI67/TDRKH/MSX2/CENPK/NDC80/RRS1/SPC24/RAD51/BANF1/CDCA8/PRC1/BMP7/TESMIN/INCENP/SMC4/SEH1L/FANCM/CCNE1/BOD1/CDCA2/SPAG5/KNL1/BMP4/SKA2/BORA/MAPK15/WNT5A/PLCB1/KIF4B/SYCE2/ESPL1/EREG/LIF/GPR3/CENPS/MSX1/SPC25/KCTD19/HSF2BP/IGF2/FGF8/MND1/IL1A/KASH5/EPGN/ANKRD31/DMRT1/HSPA1A/KIFC1/OOEP",132
"GO:0098813","nuclear chromosome segregation","104/2365","322/18805",0.322981366459627,2.56814570666947,10.7650959394776,1.00516622917478e-20,6.57155343607153e-18,5.67360493800873e-18,"TRIP13/SMARCC1/TPX2/ECT2/NEK2/RACGAP1/CENPI/SKA3/CDCA5/DCAF13/UBE2C/NCAPG2/MAD2L1/RAN/KIF2C/KIF4A/NCAPD3/CDK1/KNSTRN/KIF23/KIF14/PSRC1/BIRC5/NUF2/CCNB1/DLGAP5/MZT1/TOP2A/CCNB1IP1/TTK/BUB1/NCAPH/MYBL2/DSN1/RCC1/SPDL1/ACTL6A/ASPM/ANAPC1/FBXO5/CHEK2/KNTC1/CDC20/KIF15/NCAPG/FANCD2/PLK1/PCID2/KIF18A/CDT1/CCNB2/CDC6/KIF18B/UHRF1/KIF11/SGO1/SMC2/BUB1B/BRIP1/ANAPC7/RCC2/AURKA/RMI2/CENPF/NDC1/MRE11/AURKB/PTTG1/NCAPD2/ZWINT/ZWILCH/CENPE/CENPK/NDC80/RRS1/SPC24/TACC3/CDCA8/PRC1/FAM83D/INCENP/SMC4/SEH1L/CCNE1/BOD1/SPAG5/KNL1/CENPQ/SKA2/NEK6/MAPK15/KIF4B/MAP3K20/HECW2/BCL7A/SYCE2/ESPL1/DPF1/SPC25/MND1/KASH5/ANKRD31/HSPA1A/KIFC1",104
"GO:0048285","organelle fission","137/2365","498/18805",0.275100401606426,2.18742623772044,10.1859727219073,1.00590918453803e-19,5.91876964182178e-17,5.1100186574532e-17,"TRIP13/ANLN/CKS2/TPX2/CHEK1/NEK2/RACGAP1/CENPI/SKA3/CDCA5/DCAF13/UBE2C/NCAPG2/MAD2L1/RAN/KIF2C/KIF4A/NCAPD3/MTBP/CDK1/KNSTRN/KIF23/KIF14/FIGNL1/RAD54L/PSRC1/BIRC5/NUF2/RAD51AP1/CCNB1/DLGAP5/MZT1/TOP2A/CCNB1IP1/TTK/BUB1/EME1/NCAPH/MYBL2/RCC1/RANBP1/MTFR2/SPDL1/ASPM/KIF20B/FBXO5/CDC25C/CHEK2/KNTC1/CDC20/KIF15/NCAPG/FANCD2/BRCA2/PLK1/PCID2/RAD54B/KIF18A/CDT1/CCNB2/PKMYT1/KIF18B/UHRF1/KIF11/FANCA/SGO1/SMC2/BUB1B/BRIP1/ANAPC7/AURKA/CDC25B/CENPF/NDC1/MRE11/AURKB/PTTG1/NCAPD2/UBE2S/ZWINT/ZWILCH/CENPE/PRMT5/MKI67/TDRKH/MSX2/CENPK/NDC80/RRS1/SPC24/RAD51/PGAM5/BANF1/MTFR1/CDCA8/PRC1/BMP7/TESMIN/INCENP/SMC4/SEH1L/FANCM/CCNE1/BOD1/CDCA2/SPAG5/KNL1/BMP4/SKA2/BORA/MAPK15/WNT5A/PLCB1/KIF4B/SYCE2/ESPL1/EREG/LIF/GPR3/CENPS/SEC16B/CRYZL2P-SEC16B/MSX1/SPC25/KCTD19/HSF2BP/IGF2/FGF8/MND1/IL1A/KASH5/EPGN/ANKRD31/DMRT1/HSPA1A/KIFC1/OOEP",137
